"ID","age_y","SP_grezzo","RS_grezzo","CS_grezzo","MR_grezzo","RR_grezzo","QS_grezzo","MO_grezzo","RP_grezzo","MP_grezzo","SM_grezzo","PG_grezzo","CL_grezzo","SS_grezzo","CR_grezzo","DM_grezzo"
718,13.0833333333333,25,12,10,14,14,6,23,12,11,23,9,68,55,19,4
719,13.0833333333333,21,8,11,17,15,14,13,8,10,26,11,58,70,19,7
720,13.0833333333333,25,18,9,11,15,7,21,12,15,17,11,61,81,11,2
721,13.1666666666667,21,14,5,15,11,14,18,9,12,15,6,58,42,18,1
722,13.1666666666667,18,14,12,14,9,9,19,9,9,19,13,66,75,17,3
723,13.1666666666667,26,17,12,16,16,7,20,9,10,25,8,70,65,19,7
724,13.1666666666667,20,12,12,19,12,17,20,13,8,28,12,76,78,18,5
725,13.1666666666667,20,14,13,14,10,13,26,10,12,25,11,79,58,10,4
726,13.1666666666667,21,18,15,14,11,11,22,17,10,22,14,60,61,16,6
727,13.1666666666667,15,7,7,13,13,12,18,8,11,19,5,53,50,19,6
728,13.1666666666667,17,11,6,7,11,19,20,10,14,22,6,34,38,18,5
729,13.1666666666667,27,14,9,12,13,9,22,8,16,20,9,65,54,8,5
730,13.25,17,7,4,7,4,6,15,6,13,12,7,48,28,6,1
731,13.25,30,21,16,21,16,8,27,11,7,19,10,85,55,19,3
732,13.25,19,13,9,13,6,7,21,6,12,22,8,57,52,14,5
733,13.25,28,17,10,15,16,10,12,8,12,16,9,55,69,18,3
734,13.25,20,16,5,12,14,8,20,7,11,19,11,78,83,21,5
735,13.25,31,19,16,21,18,16,25,15,20,33,15,84,83,25,8
736,13.25,26,10,10,15,14,16,19,7,12,21,4,65,63,24,7
737,13.25,18,14,8,17,8,13,14,8,8,13,4,51,47,15,1
738,13.25,27,20,13,14,11,15,18,8,15,28,10,62,61,20,5
739,13.25,28,17,12,16,6,13,21,14,11,25,11,66,66,18,4
740,13.3333333333333,9,8,5,16,5,14,22,11,14,21,12,40,38,11,5
741,13.3333333333333,30,17,11,14,13,17,17,12,13,10,10,84,78,18,5
742,13.3333333333333,26,19,16,21,20,21,15,9,12,17,9,47,76,22,7
743,13.3333333333333,19,11,10,21,14,15,17,11,13,26,6,64,58,11,5
744,13.3333333333333,19,8,12,10,10,10,20,7,15,15,9,69,63,19,6
745,13.3333333333333,21,7,5,8,9,4,16,11,9,16,8,54,60,18,3
746,13.3333333333333,19,16,16,16,17,14,17,11,9,25,12,67,70,19,3
747,13.3333333333333,18,11,5,13,15,9,12,7,5,12,6,43,58,17,3
748,13.3333333333333,26,23,12,16,10,15,23,7,10,20,13,70,80,22,5
749,13.3333333333333,19,17,13,18,13,14,29,14,15,23,6,70,75,21,6
750,13.3333333333333,22,17,13,18,15,16,24,8,17,20,8,66,40,21,8
751,13.4166666666667,20,14,10,11,5,17,22,9,13,25,5,38,46,21,5
752,13.4166666666667,19,14,6,10,16,7,14,7,11,18,11,55,63,11,2
753,13.4166666666667,19,14,12,13,11,12,19,12,15,24,11,71,63,13,6
754,13.4166666666667,25,13,9,15,15,14,23,5,13,28,12,73,74,26,6
755,13.4166666666667,22,17,17,20,12,15,21,9,10,25,9,74,82,20,3
756,13.4166666666667,28,17,16,20,14,15,29,14,13,34,15,80,87,25,4
757,13.4166666666667,29,14,10,21,15,20,19,12,8,24,11,68,76,19,6
758,13.5,19,13,12,16,12,12,21,9,10,22,5,63,66,25,5
759,13.5,31,18,15,20,15,13,22,10,15,21,11,75,68,14,6
760,13.5,23,9,15,15,12,8,22,10,15,24,13,55,83,20,6
761,13.5,31,18,19,18,16,14,24,11,20,24,12,72,69,28,6
762,13.5,19,15,6,16,9,10,8,6,10,19,9,54,61,7,2
763,13.5,15,15,11,18,10,12,18,12,14,12,9,67,57,23,6
764,13.5,30,13,17,14,12,18,20,9,10,28,13,85,68,20,7
765,13.5833333333333,22,19,13,15,14,19,17,11,13,23,11,71,73,26,8
766,13.5833333333333,16,18,10,11,16,17,21,10,12,14,10,68,72,17,1
767,13.5833333333333,14,9,3,12,14,11,10,7,10,11,7,60,48,14,7
768,13.5833333333333,29,16,14,19,16,14,19,10,15,21,8,64,64,22,6
769,13.5833333333333,24,14,10,19,11,9,15,7,14,11,8,59,59,22,6
770,13.5833333333333,27,16,11,16,16,14,20,15,14,26,12,70,68,24,4
771,13.5833333333333,28,23,14,24,19,21,28,12,19,32,16,85,90,26,7
772,13.6666666666667,29,10,12,14,15,12,21,13,12,25,12,63,48,9,7
773,13.6666666666667,28,14,12,18,14,21,21,12,12,28,10,69,75,22,5
774,13.6666666666667,27,21,11,16,11,9,19,7,7,28,14,64,65,21,6
775,13.6666666666667,20,10,7,9,17,11,20,16,12,24,12,59,51,11,5
776,13.6666666666667,16,10,11,16,9,10,16,11,14,34,11,43,67,20,7
777,13.6666666666667,32,20,15,18,16,13,24,14,11,25,11,62,55,25,5
778,13.6666666666667,24,14,12,8,6,14,21,8,11,13,11,45,40,15,6
779,13.6666666666667,26,18,14,17,11,18,25,10,15,27,14,69,74,24,8
780,13.75,22,15,8,15,14,10,27,11,17,20,6,74,63,11,7
781,13.75,15,12,10,16,11,14,9,11,10,18,12,33,49,20,4
782,13.75,18,12,12,11,5,11,15,12,16,17,10,36,40,15,3
783,13.75,27,16,12,14,10,16,24,10,13,22,10,66,68,25,7
784,13.75,24,20,8,15,16,17,19,13,14,17,12,47,68,15,5
785,13.75,25,21,17,20,14,19,21,15,18,31,9,74,75,23,8
786,13.75,27,17,13,17,14,11,21,15,13,27,10,72,76,14,6
787,13.75,20,13,9,11,10,16,27,8,15,22,5,59,51,11,4
788,13.75,31,15,12,17,13,18,20,11,16,23,13,55,63,13,5
789,13.75,19,16,13,14,16,19,12,5,19,18,8,80,59,23,3
790,13.75,11,16,10,18,14,8,20,13,7,21,10,59,50,11,3
791,13.8333333333333,18,5,8,18,14,14,20,11,9,18,10,62,81,17,7
792,13.8333333333333,12,9,5,16,7,14,13,10,12,12,4,48,43,21,5
793,13.8333333333333,26,17,11,14,8,13,21,8,13,26,14,58,66,16,5
794,13.8333333333333,24,12,4,6,15,9,24,8,15,19,8,83,65,9,4
795,13.8333333333333,29,20,8,20,13,17,23,11,14,32,11,76,87,25,6
796,13.8333333333333,19,14,13,17,15,13,19,11,16,24,9,71,69,16,8
797,13.8333333333333,21,16,11,13,19,16,21,12,13,25,10,70,78,25,8
798,13.8333333333333,20,20,10,12,11,11,24,12,13,19,12,70,74,23,5
799,13.8333333333333,29,18,17,21,15,19,27,13,12,29,12,92,83,23,6
800,13.8333333333333,19,15,10,13,11,15,25,13,12,29,13,58,67,17,6
801,13.8333333333333,16,14,12,11,13,11,16,9,11,23,1,49,69,14,7
802,13.9166666666667,24,18,11,16,15,17,28,16,17,23,10,64,71,22,4
803,13.9166666666667,21,14,7,9,10,9,22,12,13,20,10,35,27,19,4
804,13.9166666666667,25,17,13,20,17,19,20,13,13,26,12,82,74,19,7
805,13.9166666666667,16,17,17,14,17,13,27,10,14,27,4,74,66,16,6
806,13.9166666666667,27,18,12,18,15,13,20,10,14,29,11,61,85,14,7
807,13.9166666666667,17,12,14,12,12,10,19,11,7,11,6,54,65,13,5
808,13.9166666666667,32,20,17,19,17,16,23,14,15,26,8,79,81,17,7
809,14,24,20,12,17,12,15,24,13,12,23,14,69,48,16,5
810,14,25,12,14,19,12,12,21,10,16,27,15,91,87,21,3
811,14,29,20,14,19,15,17,28,12,16,31,16,76,69,20,7
812,14,27,15,15,14,8,12,27,10,18,31,11,69,75,22,8
813,14,19,11,4,10,5,11,19,10,9,19,9,48,43,12,2
814,14,26,14,11,15,9,18,14,6,6,24,6,56,38,18,5
815,14.0833333333333,22,11,12,12,9,12,23,7,15,24,12,49,58,24,4
816,14.0833333333333,21,14,7,19,16,16,18,14,7,23,12,51,60,21,6
817,14.0833333333333,17,11,8,19,18,9,17,13,13,18,7,32,58,20,3
818,14.0833333333333,29,23,19,22,16,15,27,14,17,16,8,82,77,24,5
819,14.0833333333333,22,13,14,14,11,10,16,12,11,18,7,80,69,18,5
820,14.0833333333333,22,10,12,15,12,7,9,8,11,13,4,62,60,6,5
821,14.0833333333333,22,15,15,17,15,14,25,13,13,25,8,83,85,22,6
822,14.0833333333333,9,6,8,7,9,7,19,8,8,10,6,28,50,16,4
823,14.0833333333333,23,14,9,14,7,14,18,15,12,23,13,74,67,20,4
824,14.0833333333333,26,11,14,19,14,10,14,12,12,17,4,61,59,24,3
825,14.0833333333333,33,19,16,24,19,19,27,13,15,24,10,92,84,22,4
826,14.0833333333333,23,15,10,15,12,10,19,9,11,23,12,64,65,16,4
827,14.0833333333333,26,14,15,16,14,16,18,8,10,26,15,68,64,19,5
828,14.0833333333333,21,11,10,18,13,17,20,10,12,19,8,80,65,21,6
829,14.1666666666667,24,15,12,15,15,9,16,9,9,21,8,43,48,13,1
830,14.1666666666667,26,13,12,14,12,18,20,12,15,20,10,70,56,17,3
831,14.1666666666667,19,18,14,19,11,18,18,13,15,24,8,69,65,19,6
832,14.1666666666667,30,14,15,20,13,13,13,9,10,30,12,78,72,16,3
833,14.1666666666667,30,20,8,13,17,16,21,10,13,16,7,78,70,21,5
834,14.1666666666667,23,16,18,12,10,17,19,10,11,26,7,72,68,21,6
835,14.1666666666667,20,13,8,16,18,16,14,11,13,24,12,57,70,19,5
836,14.1666666666667,33,17,17,17,11,21,26,11,16,29,15,68,74,23,7
837,14.1666666666667,26,17,16,18,16,17,23,14,18,27,11,86,94,23,5
838,14.1666666666667,30,15,12,18,9,15,21,9,16,16,13,91,89,15,4
839,14.1666666666667,30,16,15,18,14,12,27,18,17,30,9,81,71,17,4
840,14.25,19,8,9,8,13,13,18,9,9,15,8,52,64,14,6
841,14.25,18,13,15,17,13,5,24,9,7,17,4,61,47,19,5
842,14.25,24,16,14,16,8,15,20,11,13,27,13,61,51,11,2
843,14.25,30,19,17,21,17,20,24,13,19,30,4,76,74,26,7
844,14.25,16,14,9,15,8,5,16,6,12,21,11,35,57,12,6
845,14.25,21,12,9,13,8,8,14,7,14,18,11,61,77,18,2
846,14.25,22,19,12,14,9,10,20,7,9,29,13,66,32,15,7
847,14.25,19,16,10,14,17,19,19,13,13,21,12,82,82,20,5
848,14.25,30,19,10,20,16,21,23,9,13,23,10,89,78,21,5
849,14.25,24,11,13,13,17,11,22,8,15,25,14,61,83,12,5
850,14.3333333333333,24,15,14,15,15,16,17,7,10,25,11,44,59,23,8
851,14.3333333333333,26,15,9,22,13,18,15,9,11,31,14,78,79,17,4
852,14.3333333333333,21,14,10,12,11,11,17,5,12,26,10,77,80,18,5
853,14.3333333333333,19,20,13,14,14,10,19,9,12,18,9,67,73,14,7
854,14.3333333333333,25,13,6,14,10,13,14,8,6,9,3,67,53,6,6
855,14.3333333333333,26,19,11,17,15,12,14,10,14,23,8,68,83,20,6
856,14.3333333333333,31,19,15,20,15,8,20,15,15,27,13,79,79,21,5
857,14.3333333333333,24,18,13,15,13,16,21,9,15,28,10,70,75,17,1
858,14.3333333333333,25,15,11,19,15,18,19,13,13,18,11,53,82,19,5
859,14.4166666666667,25,10,14,16,10,13,16,8,13,24,11,39,50,14,6
860,14.4166666666667,18,13,10,20,11,17,23,10,13,26,10,66,53,11,7
861,14.4166666666667,26,15,8,18,16,19,26,9,17,25,13,78,65,22,7
862,14.4166666666667,23,13,8,16,8,12,22,13,15,23,10,50,53,20,5
863,14.4166666666667,20,15,9,16,12,14,18,9,17,22,7,68,67,11,4
864,14.4166666666667,19,13,8,15,8,11,25,13,11,28,10,61,55,14,7
865,14.4166666666667,26,18,9,17,17,19,23,5,12,22,5,71,65,19,3
866,14.4166666666667,21,9,13,13,13,11,12,11,11,16,10,71,54,15,5
867,14.4166666666667,22,14,9,12,11,12,13,11,13,19,6,80,74,11,4
868,14.4166666666667,14,15,11,15,15,13,25,12,12,22,9,59,41,16,5
869,14.4166666666667,20,16,14,21,14,9,23,12,15,25,13,76,68,20,4
870,14.5,26,19,12,18,19,18,24,14,15,25,9,71,85,21,3
871,14.5,27,9,13,15,14,12,21,13,15,23,11,75,84,18,8
872,14.5,24,15,10,15,13,15,26,13,15,23,14,84,83,26,3
873,14.5,22,19,12,10,13,11,22,10,14,16,8,69,61,17,7
874,14.5,30,14,15,17,12,16,17,13,16,20,12,46,69,26,7
875,14.5,23,11,8,13,11,10,11,11,11,15,8,66,58,13,6
876,14.5833333333333,23,10,8,19,18,17,26,8,13,29,11,88,68,25,7
877,14.5833333333333,18,13,5,13,14,14,21,9,11,21,12,67,77,14,4
878,14.5833333333333,19,14,10,16,7,12,15,9,3,27,12,54,49,22,4
879,14.5833333333333,23,17,14,18,13,12,23,10,8,29,9,64,72,24,7
880,14.5833333333333,26,8,10,14,7,8,16,5,7,10,9,68,65,14,6
881,14.5833333333333,26,13,15,14,10,11,21,8,13,18,8,49,74,18,3
882,14.5833333333333,17,13,16,16,17,19,11,7,12,25,10,51,46,19,7
883,14.5833333333333,26,16,11,15,16,11,23,12,6,24,8,73,50,9,5
884,14.5833333333333,18,20,12,16,14,12,22,6,9,30,8,82,70,19,7
885,14.5833333333333,12,7,11,12,8,4,12,9,11,15,9,54,74,8,4
886,14.5833333333333,26,15,10,15,15,21,19,11,18,17,10,62,68,22,8
887,14.5833333333333,25,15,16,15,15,17,12,6,9,22,12,59,74,17,8
888,14.5833333333333,20,20,10,10,13,12,21,11,15,18,8,55,43,24,5
889,14.6666666666667,27,12,9,19,10,11,23,10,15,19,14,68,75,17,7
890,14.6666666666667,25,13,10,19,15,17,24,14,19,23,13,71,90,26,6
891,14.6666666666667,13,12,7,20,15,11,17,5,11,19,6,74,59,10,0
892,14.6666666666667,30,17,19,21,13,16,23,14,15,28,11,78,88,26,6
893,14.6666666666667,28,12,10,16,12,13,17,9,7,17,12,55,33,23,6
894,14.6666666666667,24,17,12,15,16,15,20,9,13,28,11,74,72,17,2
895,14.6666666666667,20,15,15,15,10,8,23,10,6,25,12,64,61,23,7
896,14.6666666666667,25,15,11,15,13,17,20,17,12,28,10,66,69,25,8
897,14.6666666666667,26,13,10,13,8,13,20,7,12,19,16,49,61,13,7
898,14.6666666666667,27,19,15,18,8,15,21,9,13,29,7,70,81,16,6
899,14.75,17,16,10,21,13,16,28,15,16,25,12,64,69,20,8
900,14.75,23,13,12,17,14,8,22,13,12,28,10,75,77,19,6
901,14.75,28,21,15,20,16,15,28,14,16,30,13,84,91,25,5
902,14.75,22,15,11,10,12,14,19,9,12,16,9,69,58,14,6
903,14.75,23,19,16,22,14,10,23,16,15,26,7,67,83,22,6
904,14.75,24,20,13,15,15,13,22,15,14,31,11,84,80,20,7
905,14.75,29,16,14,15,15,10,27,14,10,28,13,63,78,13,5
906,14.75,33,20,17,16,13,22,24,14,15,30,15,93,83,25,7
907,14.75,17,5,9,13,7,10,17,5,5,19,11,85,61,15,4
908,14.75,17,14,9,19,15,15,19,12,16,26,9,59,60,16,3
909,14.75,25,19,17,20,8,18,13,8,9,18,14,73,45,23,6
910,14.75,16,16,12,15,13,18,25,14,17,23,14,58,61,20,8
911,14.75,21,21,6,11,15,5,24,16,14,16,12,64,53,15,3
912,14.75,20,8,3,15,11,11,21,6,17,26,15,57,56,15,4
913,14.8333333333333,27,17,11,17,13,18,27,16,17,29,8,78,80,18,4
914,14.8333333333333,32,16,14,18,9,16,20,16,13,28,13,79,78,19,4
915,14.8333333333333,25,12,16,10,15,14,23,14,12,26,12,85,66,17,5
916,14.9166666666667,28,10,8,15,13,10,21,16,16,28,13,78,62,23,8
917,14.9166666666667,33,19,16,19,16,20,24,11,12,24,12,74,62,28,4
918,14.9166666666667,30,12,13,14,14,15,26,13,9,22,8,73,75,19,5
919,14.9166666666667,26,19,14,16,14,11,20,14,7,16,11,36,28,17,4
920,14.9166666666667,17,16,14,16,15,20,21,15,15,22,12,74,69,17,7
921,14.9166666666667,24,20,13,20,17,18,27,16,18,31,15,74,75,20,5
922,14.9166666666667,23,17,14,21,14,13,23,14,18,22,12,70,74,17,4
923,14.9166666666667,27,21,10,13,16,12,16,12,15,28,11,78,73,21,7
924,15,21,16,16,15,13,19,19,13,16,26,8,68,66,18,7
925,15,23,16,8,23,19,21,23,12,15,30,12,93,80,20,6
926,15,24,18,12,14,14,15,27,8,12,28,11,59,78,20,6
927,15,30,21,14,17,19,17,29,17,17,31,15,81,86,23,6
928,15,29,21,12,16,14,20,14,9,9,21,9,80,72,23,8
929,15,30,17,13,11,15,16,28,15,14,24,12,82,65,25,4
930,15,28,14,10,13,16,19,23,13,14,20,12,51,68,18,6
931,15.0833333333333,26,22,16,19,13,18,24,12,15,22,12,68,89,24,6
932,15.0833333333333,22,18,9,11,11,11,13,7,8,15,2,42,58,11,4
933,15.0833333333333,24,14,8,12,11,16,20,7,14,28,12,70,67,19,3
934,15.0833333333333,20,13,13,14,10,9,19,16,13,9,10,58,58,18,6
935,15.0833333333333,18,13,13,18,6,15,17,13,12,20,8,60,66,22,8
936,15.0833333333333,27,17,13,17,12,15,26,13,20,24,13,57,83,25,7
937,15.0833333333333,30,19,14,14,17,10,26,17,8,31,11,69,60,19,4
938,15.0833333333333,23,16,10,18,12,17,12,9,12,28,7,75,58,23,8
939,15.0833333333333,18,15,13,14,16,14,23,12,13,14,10,55,77,20,6
940,15.0833333333333,28,12,9,14,9,10,25,10,11,24,11,59,72,22,7
941,15.0833333333333,24,13,7,16,16,15,16,10,11,23,8,60,66,14,7
942,15.1666666666667,22,16,14,10,13,13,21,11,14,24,8,61,54,19,6
943,15.1666666666667,21,18,13,20,12,12,21,11,14,23,10,58,54,27,8
944,15.1666666666667,14,11,8,15,14,15,26,11,11,19,10,72,71,10,5
945,15.1666666666667,21,18,15,19,10,14,24,10,14,19,11,73,74,19,4
946,15.1666666666667,21,17,4,16,14,13,25,13,14,21,8,73,83,15,4
947,15.1666666666667,31,20,16,17,15,19,27,17,16,19,6,50,56,21,8
948,15.1666666666667,24,16,13,14,9,11,12,11,10,24,10,83,93,23,5
949,15.1666666666667,22,10,6,14,15,14,21,13,18,16,9,52,19,19,5
950,15.1666666666667,30,16,18,15,16,15,26,12,17,25,13,72,75,18,8
951,15.1666666666667,18,19,13,17,15,18,16,13,10,31,8,75,79,21,2
952,15.25,28,21,17,19,16,19,22,11,9,33,12,63,85,19,7
953,15.25,21,13,18,18,13,13,15,8,12,25,12,74,66,20,6
954,15.25,29,14,16,17,11,13,29,12,17,33,14,83,68,23,5
955,15.25,28,18,13,12,13,18,20,11,11,21,8,50,65,24,3
956,15.25,23,20,13,15,14,18,22,10,18,29,13,72,78,21,4
957,15.25,23,15,14,13,9,17,20,10,12,31,12,76,61,17,6
958,15.25,20,17,15,21,14,14,27,14,14,27,14,81,85,18,6
959,15.3333333333333,15,11,8,13,7,9,11,8,8,14,6,64,79,11,2
960,15.3333333333333,21,19,10,21,13,14,22,8,19,20,13,71,50,15,5
961,15.3333333333333,16,12,7,10,12,15,15,8,13,13,11,54,58,16,7
962,15.3333333333333,32,21,16,23,11,19,21,13,16,33,15,82,77,23,7
963,15.3333333333333,27,17,18,20,15,18,25,13,16,24,11,70,68,22,5
964,15.3333333333333,27,14,9,21,16,15,25,15,15,21,12,74,66,15,6
965,15.3333333333333,31,21,12,23,19,22,28,16,19,35,16,88,84,23,6
966,15.4166666666667,26,21,9,13,12,17,25,13,19,29,9,73,89,18,6
967,15.4166666666667,28,18,16,17,15,17,18,12,15,19,11,79,86,27,8
968,15.4166666666667,21,15,11,14,14,14,27,10,9,22,9,66,59,11,5
969,15.4166666666667,21,21,12,17,17,16,20,10,11,17,4,76,68,17,7
970,15.4166666666667,28,17,10,20,13,22,21,13,20,30,13,76,95,24,7
971,15.4166666666667,31,18,17,20,16,17,31,15,13,17,13,89,89,23,6
972,15.4166666666667,32,17,16,20,19,22,25,17,17,26,10,90,89,20,6
973,15.4166666666667,24,17,14,15,11,13,16,5,9,25,11,70,68,20,5
974,15.4166666666667,15,5,4,15,13,13,10,7,11,24,6,52,51,9,5
975,15.5,20,16,13,13,15,10,21,15,10,24,13,67,80,23,8
976,15.5,28,19,16,23,16,16,24,13,14,17,10,45,76,19,6
977,15.5,24,20,8,21,15,21,23,13,15,29,14,91,89,27,7
978,15.5,26,20,10,19,14,15,24,11,17,21,10,72,78,14,7
979,15.5,27,15,14,20,16,15,17,4,11,19,13,75,90,23,7
980,15.5,20,8,13,18,15,9,21,12,13,23,4,62,60,22,8
981,15.5,22,19,9,17,12,13,25,13,12,30,10,84,88,18,5
982,15.5833333333333,20,13,12,14,15,18,17,12,17,16,11,71,63,15,5
983,15.5833333333333,28,20,17,17,15,20,31,7,18,28,13,77,75,24,7
984,15.5833333333333,23,12,14,13,12,9,20,12,15,21,7,58,81,12,8
985,15.5833333333333,35,20,15,20,17,19,22,13,15,26,12,82,84,20,7
986,15.5833333333333,17,12,5,15,10,17,18,11,12,16,13,80,78,16,8
987,15.5833333333333,26,18,17,19,17,17,28,18,14,33,12,59,73,21,6
988,15.5833333333333,17,14,9,12,12,10,19,11,10,21,10,59,65,11,8
989,15.6666666666667,25,14,10,16,12,11,25,11,13,30,10,65,60,20,8
990,15.6666666666667,15,8,5,10,13,12,15,5,12,28,6,44,52,16,6
991,15.6666666666667,25,18,16,17,17,17,26,10,16,20,9,79,75,18,5
992,15.6666666666667,15,14,11,14,11,14,23,9,12,21,5,44,30,16,2
993,15.6666666666667,25,17,12,17,11,8,26,12,16,21,6,80,65,15,8
994,15.6666666666667,20,12,11,9,4,6,16,13,12,25,5,63,77,14,7
995,15.6666666666667,24,14,11,17,13,13,23,8,18,14,9,67,64,18,3
996,15.6666666666667,23,18,10,16,9,14,25,14,15,26,6,84,80,20,6
997,15.6666666666667,17,7,4,10,8,15,27,9,13,9,10,51,54,13,3
998,15.6666666666667,28,17,13,14,14,15,23,10,15,31,15,72,55,25,5
999,15.6666666666667,32,19,16,20,13,15,19,9,15,32,10,84,78,23,6
1000,15.6666666666667,30,20,15,18,12,18,26,14,16,22,14,71,76,25,5
1001,15.75,21,18,18,12,11,12,13,10,16,19,12,67,74,16,5
1002,15.75,28,19,14,13,17,10,25,16,16,24,6,70,90,23,5
1003,15.75,28,15,10,12,11,12,24,12,9,32,9,67,82,24,6
1004,15.75,18,12,8,19,15,10,19,15,11,31,11,78,66,16,5
1005,15.75,27,19,13,20,18,14,28,12,15,32,15,83,72,21,6
1006,15.75,24,10,16,18,19,15,26,13,19,24,11,79,76,21,7
1007,15.75,28,16,14,13,10,16,25,18,13,11,12,62,71,17,6
1008,15.75,30,22,12,19,15,13,30,16,18,28,14,95,84,27,8
1009,15.75,26,19,16,19,16,18,19,11,10,29,12,88,80,22,5
1010,15.75,21,12,7,12,11,13,16,7,8,28,2,65,60,12,2
1011,15.75,18,15,6,15,12,13,17,7,10,18,11,75,85,11,6
1012,15.8333333333333,26,22,17,22,16,22,24,16,17,22,13,81,90,27,6
1013,15.8333333333333,18,17,11,12,8,6,16,3,7,22,10,68,64,17,4
1014,15.8333333333333,18,15,8,18,11,9,18,6,16,22,7,69,61,24,5
1015,15.8333333333333,21,16,15,17,14,12,20,13,18,21,13,64,70,14,8
1016,15.8333333333333,27,16,13,19,16,15,24,18,12,13,14,69,77,19,7
1017,15.8333333333333,28,20,15,19,17,18,21,17,17,28,16,82,83,23,7
1018,15.8333333333333,23,14,11,16,17,10,24,11,8,20,8,59,45,14,5
1019,15.8333333333333,28,19,18,18,13,19,13,15,16,23,14,70,78,22,8
1020,15.8333333333333,32,15,12,23,15,16,27,12,18,29,13,82,77,22,7
1021,15.9166666666667,17,16,12,9,10,9,14,7,8,20,8,69,62,14,7
1022,15.9166666666667,27,12,16,16,19,16,19,9,15,25,13,62,80,19,8
1023,15.9166666666667,30,16,16,22,16,17,27,11,13,30,11,93,81,25,6
1024,15.9166666666667,26,17,11,18,13,13,14,13,14,28,10,72,79,22,5
1025,15.9166666666667,25,18,4,19,13,12,16,14,12,18,14,64,66,19,5
1026,15.9166666666667,20,14,14,13,8,14,27,13,16,18,7,55,80,24,6
1027,15.9166666666667,31,22,17,23,17,19,26,19,17,35,14,80,81,20,7
1028,15.9166666666667,32,16,16,12,15,13,18,13,12,31,11,72,62,11,6
1029,15.9166666666667,23,12,8,15,14,16,21,9,16,30,9,77,78,16,4
1030,15.9166666666667,27,19,16,17,15,15,17,13,14,23,7,69,58,19,5
1031,15.9166666666667,30,23,18,19,18,18,29,17,15,22,12,77,82,20,7
1032,15.9166666666667,20,10,10,13,8,9,13,11,12,19,6,69,79,11,6
1033,15.9166666666667,25,17,13,15,17,11,27,12,11,27,15,75,73,17,5
1034,15.9166666666667,32,21,19,19,18,13,25,13,13,31,15,83,65,16,6
1035,16,28,17,13,19,8,14,23,13,17,28,5,76,78,14,6
1036,16,15,16,14,17,14,17,25,9,15,15,9,67,70,24,5
1037,16,23,19,11,15,13,17,27,12,10,18,6,73,85,22,6
1038,16,27,21,13,16,12,16,18,15,14,26,14,82,59,13,7
1039,16,29,16,14,19,18,16,27,13,13,18,9,79,85,19,8
1040,16,25,12,9,16,10,13,10,6,7,27,10,69,60,20,5
1041,16,28,16,19,22,16,22,27,17,14,31,11,83,92,16,3
1042,16.0833333333333,26,14,11,15,14,9,21,13,17,23,15,84,80,24,4
1043,16.0833333333333,30,15,19,21,15,19,20,12,17,26,13,78,73,24,6
1044,16.0833333333333,24,20,18,20,13,11,26,10,14,18,12,88,82,19,7
1045,16.0833333333333,21,18,9,19,19,16,22,13,16,27,12,60,62,21,8
1046,16.0833333333333,31,17,16,17,16,19,21,10,14,30,10,84,80,14,3
1047,16.0833333333333,29,20,11,19,18,20,20,16,17,29,14,67,83,22,6
1048,16.0833333333333,25,20,17,16,14,13,24,15,15,20,11,50,49,22,6
1049,16.1666666666667,26,20,15,21,18,15,24,10,17,30,13,83,84,25,6
1050,16.1666666666667,31,20,12,18,17,19,24,11,19,29,11,93,88,23,7
1051,16.1666666666667,27,21,14,17,14,15,27,18,19,28,15,73,75,19,8
1052,16.1666666666667,21,17,5,17,16,14,23,7,15,27,13,65,79,22,6
1053,16.1666666666667,15,17,8,21,11,7,12,8,7,13,5,81,79,8,4
1054,16.1666666666667,28,19,14,16,20,19,29,11,9,19,11,77,83,28,6
1055,16.25,25,15,11,18,15,14,25,12,8,10,9,72,58,25,6
1056,16.25,21,13,13,14,12,18,21,15,12,18,5,69,81,18,8
1057,16.25,30,19,17,20,13,16,24,9,11,36,13,88,83,21,8
1058,16.25,31,17,12,23,19,23,27,9,15,24,14,77,80,20,6
1059,16.25,28,14,12,17,11,16,18,14,10,22,7,75,67,19,8
1060,16.25,20,15,7,17,8,17,19,7,13,20,13,53,60,14,5
1061,16.3333333333333,20,12,15,15,16,13,15,6,10,18,6,65,66,18,6
1062,16.3333333333333,21,16,11,18,15,14,22,10,15,14,4,54,81,23,3
1063,16.3333333333333,25,22,15,12,8,6,22,17,15,21,11,75,88,23,8
1064,16.3333333333333,28,20,15,20,17,15,25,16,16,24,6,78,91,22,5
1065,16.3333333333333,25,19,13,19,14,17,26,16,16,28,12,78,90,22,6
1066,16.3333333333333,24,14,8,20,17,12,25,12,16,22,10,34,57,24,4
1067,16.3333333333333,24,14,10,13,14,15,19,15,16,26,14,77,82,19,4
1068,16.4166666666667,22,18,7,16,8,8,23,14,17,23,8,71,75,22,5
1069,16.4166666666667,29,17,12,17,10,14,21,14,16,30,11,75,88,26,7
1070,16.4166666666667,21,11,13,15,13,17,18,12,12,17,15,76,74,8,7
1071,16.4166666666667,27,15,14,17,16,15,24,12,17,27,13,90,87,25,5
1072,16.4166666666667,25,14,8,18,11,14,19,12,15,22,13,90,84,24,4
1073,16.4166666666667,31,14,13,9,10,14,23,9,16,16,6,54,48,16,4
