task,age_band,age_band_label,age_lo_m,age_hi_m,age_ref_m,age_ref_y,grezzo,percentile,PP_prelim,PP_official
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,1,1.2333333333333334,2,6
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,2,2.756666666666667,3,7
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,3,4.866666666666666,3,7
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,4,7.543333333333333,4,8
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,5,10.683333333333334,4,8
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,6,14.263333333333334,5,9
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,7,18.21,6,10
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,8,22.496666666666666,6,10
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,9,27.10333333333333,7,11
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,10,32.026666666666664,8,12
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,11,37.25666666666667,8,12
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,12,42.8,9,13
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,13,48.68,10,14
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,14,54.833333333333336,11,16
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,15,61.22333333333333,11,16
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,16,67.75333333333333,12,17
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,17,74.24,13,18
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,18,80.47666666666667,14,19
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,19,86.19,15,19
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,20,91.08,15,19
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,21,94.93666666666667,16,19
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,22,97.61666666666667,17,19
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,23,99.15333333333334,18,19
MR,7;04-7;07,7anni;4mesi-7anni;7mesi,88,91,90,12.166666666666666,24,99.79666666666667,19,19
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,0,0.35333333333333333,1,4
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,1,1.2333333333333334,2,5
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,2,2.756666666666667,3,6
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,3,4.866666666666666,3,6
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,4,7.543333333333333,4,7
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,5,10.683333333333334,4,7
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,6,14.263333333333334,5,8
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,7,18.21,6,9
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,8,22.496666666666666,6,9
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,9,27.10333333333333,7,10
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,10,32.026666666666664,8,11
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,11,37.25666666666667,8,11
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,12,42.8,9,12
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,13,48.68,10,13
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,14,54.833333333333336,11,14
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,15,61.22333333333333,11,14
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,16,67.75333333333333,12,15
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,17,74.24,13,16
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,18,80.47666666666667,14,16
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,19,86.19,15,17
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,20,91.08,15,17
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,21,94.93666666666667,16,18
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,22,97.61666666666667,17,19
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,23,99.15333333333334,18,19
MR,7;08-7;11,7anni;8mesi-7anni;11mesi,92,95,94,12.166666666666666,24,99.79666666666667,19,19
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,0,0.35333333333333333,1,3
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,1,1.2333333333333334,2,5
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,2,2.756666666666667,3,6
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,3,4.866666666666666,3,6
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,4,7.543333333333333,4,7
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,5,10.683333333333334,4,7
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,6,14.263333333333334,5,8
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,7,18.21,6,9
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,8,22.496666666666666,6,9
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,9,27.10333333333333,7,10
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,10,32.026666666666664,8,11
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,11,37.25666666666667,8,11
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,12,42.8,9,12
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,13,48.68,10,14
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,14,54.833333333333336,11,15
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,15,61.22333333333333,11,15
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,16,67.75333333333333,12,16
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,17,74.24,13,17
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,18,80.47666666666667,14,18
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,19,86.19,15,19
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,20,91.08,15,19
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,21,94.93666666666667,16,19
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,22,97.61666666666667,17,19
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,23,99.15333333333334,18,19
MR,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,24,99.79666666666667,19,19
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,0,0.35333333333333333,1,4
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,1,1.2333333333333334,2,5
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,2,2.756666666666667,3,6
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,3,4.866666666666666,3,6
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,4,7.543333333333333,4,7
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,5,10.683333333333334,4,7
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,6,14.263333333333334,5,8
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,7,18.21,6,9
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,8,22.496666666666666,6,9
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,9,27.10333333333333,7,10
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,10,32.026666666666664,8,11
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,11,37.25666666666667,8,11
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,12,42.8,9,12
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,13,48.68,10,13
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,14,54.833333333333336,11,14
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,15,61.22333333333333,11,14
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,16,67.75333333333333,12,16
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,17,74.24,13,17
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,18,80.47666666666667,14,18
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,19,86.19,15,19
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,20,91.08,15,19
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,21,94.93666666666667,16,19
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,22,97.61666666666667,17,19
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,23,99.15333333333334,18,19
MR,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,24,99.79666666666667,19,19
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,0,0.35333333333333333,1,3
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,1,1.2333333333333334,2,4
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,2,2.756666666666667,3,5
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,3,4.866666666666666,3,5
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,4,7.543333333333333,4,6
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,5,10.683333333333334,4,6
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,6,14.263333333333334,5,7
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,7,18.21,6,8
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,8,22.496666666666666,6,8
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,9,27.10333333333333,7,9
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,10,32.026666666666664,8,10
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,11,37.25666666666667,8,10
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,12,42.8,9,11
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,13,48.68,10,12
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,14,54.833333333333336,11,13
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,15,61.22333333333333,11,13
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,16,67.75333333333333,12,13
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,17,74.24,13,14
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,18,80.47666666666667,14,15
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,19,86.19,15,16
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,20,91.08,15,16
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,21,94.93666666666667,16,17
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,22,97.61666666666667,17,18
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,23,99.15333333333334,18,19
MR,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,24,99.79666666666667,19,19
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,0,0.35333333333333333,1,3
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,1,1.2333333333333334,2,4
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,2,2.756666666666667,3,5
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,3,4.866666666666666,3,5
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,4,7.543333333333333,4,6
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,5,10.683333333333334,4,6
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,6,14.263333333333334,5,7
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,7,18.21,6,8
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,8,22.496666666666666,6,8
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,9,27.10333333333333,7,9
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,10,32.026666666666664,8,11
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,11,37.25666666666667,8,11
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,12,42.8,9,12
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,13,48.68,10,13
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,14,54.833333333333336,11,14
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,15,61.22333333333333,11,14
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,16,67.75333333333333,12,15
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,17,74.24,13,16
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,18,80.47666666666667,14,17
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,19,86.19,15,18
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,20,91.08,15,18
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,21,94.93666666666667,16,19
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,22,97.61666666666667,17,19
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,23,99.15333333333334,18,19
MR,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,24,99.79666666666667,19,19
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,0,0.35333333333333333,1,3
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,1,1.2333333333333334,2,4
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,2,2.756666666666667,3,5
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,3,4.866666666666666,3,5
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,4,7.543333333333333,4,5
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,5,10.683333333333334,4,5
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,6,14.263333333333334,5,6
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,7,18.21,6,7
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,8,22.496666666666666,6,7
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,9,27.10333333333333,7,8
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,10,32.026666666666664,8,9
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,11,37.25666666666667,8,9
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,12,42.8,9,10
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,13,48.68,10,11
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,14,54.833333333333336,11,12
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,15,61.22333333333333,11,12
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,16,67.75333333333333,12,13
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,17,74.24,13,14
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,18,80.47666666666667,14,15
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,19,86.19,15,16
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,20,91.08,15,16
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,21,94.93666666666667,16,17
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,22,97.61666666666667,17,18
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,23,99.15333333333334,18,19
MR,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,24,99.79666666666667,19,19
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,0,0.35333333333333333,1,1
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,1,1.2333333333333334,2,2
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,2,2.756666666666667,3,3
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,3,4.866666666666666,3,3
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,4,7.543333333333333,4,5
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,5,10.683333333333334,4,5
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,6,14.263333333333334,5,6
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,7,18.21,6,7
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,8,22.496666666666666,6,7
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,9,27.10333333333333,7,8
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,10,32.026666666666664,8,9
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,11,37.25666666666667,8,9
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,12,42.8,9,10
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,13,48.68,10,11
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,14,54.833333333333336,11,12
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,15,61.22333333333333,11,12
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,16,67.75333333333333,12,13
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,17,74.24,13,15
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,18,80.47666666666667,14,16
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,19,86.19,15,17
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,20,91.08,15,17
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,21,94.93666666666667,16,18
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,22,97.61666666666667,17,19
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,23,99.15333333333334,18,19
MR,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,24,99.79666666666667,19,19
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,0,0.35333333333333333,1,1
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,1,1.2333333333333334,2,2
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,2,2.756666666666667,3,3
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,3,4.866666666666666,3,3
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,4,7.543333333333333,4,4
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,5,10.683333333333334,4,4
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,6,14.263333333333334,5,5
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,7,18.21,6,7
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,8,22.496666666666666,6,7
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,9,27.10333333333333,7,8
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,10,32.026666666666664,8,9
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,11,37.25666666666667,8,9
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,12,42.8,9,10
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,13,48.68,10,11
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,14,54.833333333333336,11,12
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,15,61.22333333333333,11,12
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,16,67.75333333333333,12,13
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,17,74.24,13,14
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,18,80.47666666666667,14,15
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,19,86.19,15,16
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,20,91.08,15,16
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,21,94.93666666666667,16,17
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,22,97.61666666666667,17,18
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,23,99.15333333333334,18,19
MR,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,24,99.79666666666667,19,19
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,0,0.35333333333333333,1,1
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,1,1.2333333333333334,2,2
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,2,2.756666666666667,3,3
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,3,4.866666666666666,3,3
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,4,7.543333333333333,4,5
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,5,10.683333333333334,4,5
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,6,14.263333333333334,5,6
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,7,18.21,6,7
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,8,22.496666666666666,6,7
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,9,27.10333333333333,7,8
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,10,32.026666666666664,8,9
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,11,37.25666666666667,8,9
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,12,42.8,9,10
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,13,48.68,10,11
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,14,54.833333333333336,11,12
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,15,61.22333333333333,11,12
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,16,67.75333333333333,12,13
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,17,74.24,13,14
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,18,80.47666666666667,14,15
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,19,86.19,15,16
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,20,91.08,15,16
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,21,94.93666666666667,16,17
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,22,97.61666666666667,17,18
MR,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,23,99.15333333333334,18,19
