task,age_band,age_band_label,age_lo_m,age_hi_m,age_ref_m,age_ref_y,grezzo,percentile,PP_prelim
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,7,32.336666666666666,8
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,8,40.526666666666664,9
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,9,49.086666666666666,10
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,10,57.74666666666667,11
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,11,66.23666666666666,12
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,12,74.22666666666666,13
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,13,81.39666666666666,14
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,14,87.48333333333333,15
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,15,92.25666666666666,15
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,16,95.73,16
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,17,97.95666666666666,17
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,18,99.19666666666667,18
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,19,99.74000000000001,19
RP,8;00-8;03,8anni;0mesi-8anni;3mesi,96,99,98,12.166666666666666,20,99.89333333333335,19
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,0,0.36,1
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,1,1.4733333333333334,2
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,2,3.74,3
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,3,7.286666666666666,4
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,4,12.07,5
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,5,17.933333333333334,6
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,6,24.753333333333334,7
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,7,32.336666666666666,8
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,8,40.526666666666664,9
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,9,49.086666666666666,10
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,10,57.74666666666667,11
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,11,66.23666666666666,12
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,12,74.22666666666666,13
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,13,81.39666666666666,14
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,14,87.48333333333333,15
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,15,92.25666666666666,15
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,16,95.73,16
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,17,97.95666666666666,17
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,18,99.19666666666667,18
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,19,99.74000000000001,19
RP,8;04-8;07,8anni;4mesi-8anni;7mesi,100,103,102,12.166666666666666,20,99.89333333333335,19
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,0,0.36,1
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,1,1.4733333333333334,2
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,2,3.74,3
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,3,7.286666666666666,4
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,4,12.07,5
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,5,17.933333333333334,6
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,6,24.753333333333334,7
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,7,32.336666666666666,8
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,8,40.526666666666664,9
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,9,49.086666666666666,10
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,10,57.74666666666667,11
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,11,66.23666666666666,12
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,12,74.22666666666666,13
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,13,81.39666666666666,14
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,14,87.48333333333333,15
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,15,92.25666666666666,15
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,16,95.73,16
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,17,97.95666666666666,17
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,18,99.19666666666667,18
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,19,99.74000000000001,19
RP,8;08-8;11,8anni;8mesi-8anni;11mesi,104,107,106,12.166666666666666,20,99.89333333333335,19
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,0,0.36,1
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,1,1.4733333333333334,2
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,2,3.74,3
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,3,7.286666666666666,4
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,4,12.07,5
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,5,17.933333333333334,6
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,6,24.753333333333334,7
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,7,32.336666666666666,8
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,8,40.526666666666664,9
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,9,49.086666666666666,10
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,10,57.74666666666667,11
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,11,66.23666666666666,12
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,12,74.22666666666666,13
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,13,81.39666666666666,14
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,14,87.48333333333333,15
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,15,92.25666666666666,15
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,16,95.73,16
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,17,97.95666666666666,17
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,18,99.19666666666667,18
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,19,99.74000000000001,19
RP,9;00-9;03,9anni;0mesi-9anni;3mesi,108,111,110,12.166666666666666,20,99.89333333333335,19
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,0,0.36,1
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,1,1.4733333333333334,2
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,2,3.74,3
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,3,7.286666666666666,4
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,4,12.07,5
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,5,17.933333333333334,6
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,6,24.753333333333334,7
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,7,32.336666666666666,8
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,8,40.526666666666664,9
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,9,49.086666666666666,10
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,10,57.74666666666667,11
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,11,66.23666666666666,12
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,12,74.22666666666666,13
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,13,81.39666666666666,14
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,14,87.48333333333333,15
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,15,92.25666666666666,15
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,16,95.73,16
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,17,97.95666666666666,17
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,18,99.19666666666667,18
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,19,99.74000000000001,19
RP,9;04-9;07,9anni;4mesi-9anni;7mesi,112,115,114,12.166666666666666,20,99.89333333333335,19
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,0,0.36,1
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,1,1.4733333333333334,2
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,2,3.74,3
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,3,7.286666666666666,4
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,4,12.07,5
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,5,17.933333333333334,6
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,6,24.753333333333334,7
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,7,32.336666666666666,8
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,8,40.526666666666664,9
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,9,49.086666666666666,10
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,10,57.74666666666667,11
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,11,66.23666666666666,12
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,12,74.22666666666666,13
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,13,81.39666666666666,14
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,14,87.48333333333333,15
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,15,92.25666666666666,15
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,16,95.73,16
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,17,97.95666666666666,17
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,18,99.19666666666667,18
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,19,99.74000000000001,19
RP,9;08-9;11,9anni;8mesi-9anni;11mesi,116,119,118,12.166666666666666,20,99.89333333333335,19
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,0,0.36,1
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,1,1.4733333333333334,2
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,2,3.74,3
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,3,7.286666666666666,4
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,4,12.07,5
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,5,17.933333333333334,6
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,6,24.753333333333334,7
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,7,32.336666666666666,8
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,8,40.526666666666664,9
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,9,49.086666666666666,10
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,10,57.74666666666667,11
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,11,66.23666666666666,12
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,12,74.22666666666666,13
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,13,81.39666666666666,14
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,14,87.48333333333333,15
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,15,92.25666666666666,15
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,16,95.73,16
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,17,97.95666666666666,17
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,18,99.19666666666667,18
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,19,99.74000000000001,19
RP,10;00-10;05,10anni;0mesi-10anni;5mesi,120,125,122,12.166666666666666,20,99.89333333333335,19
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,0,0.36,1
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,1,1.4733333333333334,2
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,2,3.74,3
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,3,7.286666666666666,4
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,4,12.07,5
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,5,17.933333333333334,6
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,6,24.753333333333334,7
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,7,32.336666666666666,8
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,8,40.526666666666664,9
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,9,49.086666666666666,10
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,10,57.74666666666667,11
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,11,66.23666666666666,12
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,12,74.22666666666666,13
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,13,81.39666666666666,14
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,14,87.48333333333333,15
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,15,92.25666666666666,15
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,16,95.73,16
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,17,97.95666666666666,17
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,18,99.19666666666667,18
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,19,99.74000000000001,19
RP,10;06-10;11,10anni;6mesi-10anni;11mesi,126,131,128,12.166666666666666,20,99.89333333333335,19
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,0,0.36,1
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,1,1.4733333333333334,2
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,2,3.74,3
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,3,7.286666666666666,4
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,4,12.07,5
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,5,17.933333333333334,6
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,6,24.753333333333334,7
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,7,32.336666666666666,8
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,8,40.526666666666664,9
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,9,49.086666666666666,10
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,10,57.74666666666667,11
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,11,66.23666666666666,12
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,12,74.22666666666666,13
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,13,81.39666666666666,14
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,14,87.48333333333333,15
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,15,92.25666666666666,15
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,16,95.73,16
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,17,97.95666666666666,17
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,18,99.19666666666667,18
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,19,99.74000000000001,19
RP,11;00-11;05,11anni;0mesi-11anni;5mesi,132,137,134,12.166666666666666,20,99.89333333333335,19
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,0,0.36,1
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,1,1.4733333333333334,2
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,2,3.74,3
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,3,7.286666666666666,4
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,4,12.07,5
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,5,17.933333333333334,6
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,6,24.753333333333334,7
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,7,32.336666666666666,8
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,8,40.526666666666664,9
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,9,49.086666666666666,10
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,10,57.74666666666667,11
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,11,66.23666666666666,12
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,12,74.22666666666666,13
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,13,81.39666666666666,14
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,14,87.48333333333333,15
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,15,92.25666666666666,15
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,16,95.73,16
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,17,97.95666666666666,17
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,18,99.19666666666667,18
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,19,99.74000000000001,19
RP,11;06-11;11,11anni;6mesi-11anni;11mesi,138,143,140,12.166666666666666,20,99.89333333333335,19
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,0,0.36,1
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,1,1.4733333333333334,2
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,2,3.74,3
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,3,7.286666666666666,4
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,4,12.07,5
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,5,17.933333333333334,6
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,6,24.753333333333334,7
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,7,32.336666666666666,8
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,8,40.526666666666664,9
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,9,49.086666666666666,10
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,10,57.74666666666667,11
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,11,66.23666666666666,12
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,12,74.22666666666666,13
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,13,81.39666666666666,14
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,14,87.48333333333333,15
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,15,92.25666666666666,15
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,16,95.73,16
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,17,97.95666666666666,17
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,18,99.19666666666667,18
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,19,99.74000000000001,19
RP,12;00-12;05,12anni;0mesi-12anni;5mesi,144,149,146,12.166666666666666,20,99.89333333333335,19
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,0,0.36,1
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,1,1.4733333333333334,2
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,2,3.74,3
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,3,7.286666666666666,4
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,4,12.07,5
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,5,17.933333333333334,6
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,6,24.753333333333334,7
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,7,32.336666666666666,8
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,8,40.526666666666664,9
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,9,49.086666666666666,10
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,10,57.74666666666667,11
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,11,66.23666666666666,12
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,12,74.22666666666666,13
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,13,81.39666666666666,14
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,14,87.48333333333333,15
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,15,92.25666666666666,15
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,16,95.73,16
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,17,97.95666666666666,17
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,18,99.19666666666667,18
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,19,99.74000000000001,19
RP,12;06-12;11,12anni;6mesi-12anni;11mesi,150,155,152,12.166666666666666,20,99.89333333333335,19
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,0,0.36,1
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,1,1.4733333333333334,2
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,2,3.74,3
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,3,7.286666666666666,4
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,4,12.07,5
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,5,17.933333333333334,6
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,6,24.753333333333334,7
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,7,32.336666666666666,8
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,8,40.526666666666664,9
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,9,49.086666666666666,10
RP,13;00-13;05,13anni;0mesi-13anni;5mesi,156,161,158,12.166666666666666,10,57.74666666666667,11
